id,name,category,sn,status,location
"PPC 003192","Manual Valve | 4-1/16"" 10K",Valves,82064.0,Available,"Grand Prairie"
"PPC 003269","Manual Valve | 4-1/16"" 10K",Valves,F16010-3-015,Available,"Grand Prairie"
"PPC 003198","Manual Valve | 4-1/16"" 10K",Valves,F16010-3-014,Available,"Grand Prairie"
"PPC 003850","Manual Valve | 4-1/16"" 10K",Valves,17-08-603,In-Use,"Grand Prairie"
"PPC 003901","Manual Valve | 4-1/16"" 10K",Valves,224094.0,Available,"Grand Prairie"
"PPC 004408","Manual Valve | 4-1/16"" 10K",Valves,87891.0,Available,"Red Deer"
"PPC 004154","Manual Valve | 4-1/16"" 10K",Valves,116429-1-018,Available,"Grand Prairie"
"PPC 020290","Manual Valve | 4-1/16"" 10K",Valves,L16733-2-028,Available,"Grand Prairie"
"PPC 021344","Manual Valve | 4-1/16"" 10K",Valves,I16730-1-017,Available,"Grand Prairie"
"PPC 032271","Manual Valve | 4-1/16"" 10K",Valves,TSPC0010026-4-1,Available,"Grand Prairie"
"PPC 032298","Manual Valve | 4-1/16"" 10K",Valves,TSPC12322-10-17,In-Use,"Grand Prairie"
"PPC 032284","Manual Valve | 4-1/16"" 10K",Valves,TSPC12322-10-4,Available,"Grand Prairie"
"PPC 032285","Manual Valve | 4-1/16"" 10K",Valves,TSPC12322-10-11,Available,"Grand Prairie"
"PPC 032289","Manual Valve | 4-1/16"" 10K",Valves,TSPC11931-2-1,Available,"Red Deer"
"PPC 032300","Manual Valve | 4-1/16"" 10K",Valves,Tspc12002-1-4,Available,"Grand Prairie"
"PPC 032315","Manual Valve | 4-1/16"" 10K",Valves,TSPC-10046-4-4,In-Use,"Grand Prairie"
PPC040703,"Manual Valve | 4-1/16"" 10K",Valves,227906.0,Available,"Red Deer"
PPC040704,"Manual Valve | 4-1/16"" 10K",Valves,W18071183,Available,"Grand Prairie"
PPC042096,"Manual Valve | 4-1/16"" 10K",Valves,F23856-1-011,Available,"Red Deer"
PPC042097,"Manual Valve | 4-1/16"" 10K",Valves,F23856-1-012,In-Use,"Grand Prairie"
PPC042100,"Manual Valve | 4-1/16"" 10K",Valves,F23856-1-045,In-Use,"Grand Prairie"
PPC043017,"Manual Valve | 4-1/16"" 10K",Valves,18071352.0,In-Use,"Grand Prairie"
PPC043154,"Manual Valve | 4-1/16"" 10K",Valves,10839-2-2,In-Use,"Grand Prairie"
PPC043694,"Manual Valve | 4-1/16"" 10K",Valves,10046-3-10,Available,"Grand Prairie"
PPC043690,"Manual Valve | 4-1/16"" 10K",Valves,10030-4-2,Available,"Grand Prairie"
PPC043708,"Manual Valve | 4-1/16"" 10K",Valves,116733-1-019,Available,"Red Deer"
PPC043798,"Manual Valve | 4-1/16"" 10K",Valves,12311-1-4,Available,"Red Deer"
PPC043929,"Manual Valve | 4-1/16"" 10K",Valves,TSPC10339-1-3,In-Use,"Grand Prairie"
PPC044011,"Manual Valve | 4-1/16"" 10K",Valves,10030-4-3,Available,"Grand Prairie"
PPC044556,"Manual Valve | 4-1/16"" 10K",Valves,1448-10,Available,"Grand Prairie"
PPC044557,"Manual Valve | 4-1/16"" 10K",Valves,10429-6-6,Available,"Grand Prairie"
PPC044658,"Manual Valve | 4-1/16"" 10K",Valves,TSPC12322-10-13,In-Use,"Grand Prairie"
PPC044659,"Manual Valve | 4-1/16"" 10K",Valves,TSPC12322-10-2,In-Use,"Grand Prairie"
PPC044660,"Manual Valve | 4-1/16"" 10K",Valves,TSPC12322-10-7,In-Use,"Grand Prairie"
PPC044661,"Manual Valve | 4-1/16"" 10K",Valves,TSPC10339-1-2,Available,"Red Deer"
PPC044662,"Manual Valve | 4-1/16"" 10K",Valves,TSPC12322-10-8,Available,"Red Deer"
PPC044986,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-001,In-Use,"Grand Prairie"
PPC044987,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-002,New,"Red Deer"
PPC044988,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-003,New,"Red Deer"
PPC044989,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-004,New,"Red Deer"
PPC044990,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-005,Available,"Red Deer"
PPC044991,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-006,Available,"Red Deer"
PPC044992,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-013,Available,"Red Deer"
PPC044993,"Manual Valve | 4-1/16"" 10K",Valves,F27541-1-014,Available,"Red Deer"
"PPC 024205","Manual Valve | 5-1/8"" 10K",Valves,204741.0,Available,"Red Deer"
PPC040835,"Manual Valve | 5-1/8"" 10K",Valves,TSPC10428-1-1,Available,"Red Deer"
PPC040836,"Manual Valve | 5-1/8"" 10K",Valves,TSPC10359-2-2,Available,"Red Deer"
